Program Group ID,Program Name,Institution,Offering Label,Primary Category,Secondary Tags,Format,Grades Display,Grade Completed Min,Grade Completed Max,Admission Type,Length Display,Length Min Days,Length Max Days,Date Start,Date End,Dates Display,Dates Parse Quality,Location Display,State,Country,Credit Display,Has College Credit,Price Display,Price Min,Price Max,Fully Funded,Financial Aid Available,URL,Description,Season Year,Review Status,Data Verified At,Review Notes,Catalog Offering
overland-eastern-alps-expedition,Overland - Eastern Alps Expedition,Overland Summers,Departure 1,Outdoor/Wilderness,,Residential,Grades 9-11,8,10,First-Come,3 weeks,21,21,2027-06-27,2027-07-16,,exact,Eastern Alps,,Europe,No,No,"$8,295",8295,8295,No,Yes,https://overlandsummers.com/trips/expedition/eastern-alps-expedition/,Extended Alpine trekking trip.,2027,verified,2026-09-15,,
overland-eastern-alps-expedition,Overland - Eastern Alps Expedition,Overland Summers,Departure 2,Outdoor/Wilderness,,Residential,Grades 9-11,8,10,First-Come,3 weeks,21,21,2027-07-18,2027-08-06,,exact,Eastern Alps,,Europe,No,No,"$8,295",8295,8295,No,Yes,https://overlandsummers.com/trips/expedition/eastern-alps-expedition/,Second departure.,2027,verified,2026-09-15,,
overland-norway-expedition,Overland - Norway Expedition,Overland Summers,Departure 1,Outdoor/Wilderness,,Residential,Grades 9-11,8,10,First-Come,2 weeks,14,14,2027-06-27,2027-07-09,,exact,Norway,,Norway,No,No,"$6,795",6795,6795,No,Yes,https://overlandsummers.com/trips/expedition/norway-expedition/,"Hiking, sea kayaking through fjords, and backpacking through Jotunheimen National Park.",2027,verified,2026-09-15,Requires a mandatory 4-week pre-trip training program per the org's own page - a real prerequisite worth flagging.,
overland-norway-expedition,Overland - Norway Expedition,Overland Summers,Departure 2,Outdoor/Wilderness,,Residential,Grades 9-11,8,10,First-Come,2 weeks,14,14,2027-07-11,2027-07-23,,exact,Norway,,Norway,No,No,"$6,795",6795,6795,No,Yes,https://overlandsummers.com/trips/expedition/norway-expedition/,Second departure.,2027,verified,2026-09-15,,
overland-norway-expedition,Overland - Norway Expedition,Overland Summers,Departure 3,Outdoor/Wilderness,,Residential,Grades 9-11,8,10,First-Come,2 weeks,14,14,2027-07-25,2027-08-06,,exact,Norway,,Norway,No,No,"$6,795",6795,6795,No,Yes,https://overlandsummers.com/trips/expedition/norway-expedition/,Third departure.,2027,verified,2026-09-15,,
overland-pyrenees-expedition,Overland - Pyrenees Expedition,Overland Summers,Departure 1,Outdoor/Wilderness,,Residential,Grades 9-11,8,10,First-Come,3 weeks,21,21,2027-06-27,2027-07-16,,exact,Pyrenees,,"Spain, France",No,No,"$8,295",8295,8295,No,Yes,https://overlandsummers.com/trips/expedition/pyrenees-expedition/,Extended Pyrenees trekking trip.,2027,verified,2026-09-15,,
overland-pyrenees-expedition,Overland - Pyrenees Expedition,Overland Summers,Departure 2,Outdoor/Wilderness,,Residential,Grades 9-11,8,10,First-Come,3 weeks,21,21,2027-07-18,2027-08-06,,exact,Pyrenees,,"Spain, France",No,No,"$8,295",8295,8295,No,Yes,https://overlandsummers.com/trips/expedition/pyrenees-expedition/,Second departure.,2027,verified,2026-09-15,,
overland-rocky-mountain-expedition,Overland - Rocky Mountain Expedition,Overland Summers,Departure 1,Outdoor/Wilderness,,Residential,Grades 9-11,8,10,First-Come,2 weeks,14,14,2027-06-27,2027-07-09,,exact,"Rocky Mountains, CO",CO,US,No,No,"$5,895",5895,5895,No,Yes,https://overlandsummers.com/trips/expedition/rocky-mountain-expedition/,"Hiking, backpacking, whitewater rafting, and summiting a Colorado 14er.",2027,verified,2026-09-15,,
overland-rocky-mountain-expedition,Overland - Rocky Mountain Expedition,Overland Summers,Departure 2,Outdoor/Wilderness,,Residential,Grades 9-11,8,10,First-Come,2 weeks,14,14,2027-07-11,2027-07-23,,exact,"Rocky Mountains, CO",CO,US,No,No,"$5,895",5895,5895,No,Yes,https://overlandsummers.com/trips/expedition/rocky-mountain-expedition/,Second departure.,2027,verified,2026-09-15,,
overland-rocky-mountain-expedition,Overland - Rocky Mountain Expedition,Overland Summers,Departure 3,Outdoor/Wilderness,,Residential,Grades 9-11,8,10,First-Come,2 weeks,14,14,2027-07-25,2027-08-06,,exact,"Rocky Mountains, CO",CO,US,No,No,"$5,895",5895,5895,No,Yes,https://overlandsummers.com/trips/expedition/rocky-mountain-expedition/,Third departure.,2027,verified,2026-09-15,,
overland-alpine-challenge,Overland - Alpine Challenge,Overland Summers,Departure 1,Outdoor/Wilderness,,Residential,Grades 10-12,9,11,First-Come,3 weeks,21,21,2027-06-27,2027-07-16,,exact,"Swiss Alps (Bernese Oberland, Matterhorn region)",,Switzerland,No,No,"$8,495",8495,8495,No,Yes,https://overlandsummers.com/trips/challenge/alpine-challenge/,"The org's most demanding hiking tier - averages 10 miles/day. Two multi-day thru-hikes; 7 nights in alpine huts, remainder in private campgrounds.",2027,verified,2026-09-15,"Groups typically mix two adjacent grades (10th & 11th, or 11th & 12th).",
overland-alpine-challenge,Overland - Alpine Challenge,Overland Summers,Departure 2,Outdoor/Wilderness,,Residential,Grades 10-12,9,11,First-Come,3 weeks,21,21,2027-07-18,2027-08-06,,exact,"Swiss Alps (Bernese Oberland, Matterhorn region)",,Switzerland,No,No,"$8,495",8495,8495,No,Yes,https://overlandsummers.com/trips/challenge/alpine-challenge/,Second departure.,2027,verified,2026-09-15,,
overland-kilimanjaro-challenge,Overland - Kilimanjaro Challenge,Overland Summers,Departure 1,Outdoor/Wilderness,,Residential,Grades 10-12,9,11,First-Come,3 weeks,21,21,2027-06-28,2027-07-16,,exact,"Mount Kilimanjaro, Tanzania",,Tanzania,No,No,"$10,095",10095,10095,No,Yes,https://overlandsummers.com/trips/challenge/kilimanjaro-challenge/,Kilimanjaro summit trek - the org's most expensive trip. Starts Monday rather than Sunday like most other Overland trips.,2027,verified,2026-09-15,,
overland-kilimanjaro-challenge,Overland - Kilimanjaro Challenge,Overland Summers,Departure 2,Outdoor/Wilderness,,Residential,Grades 10-12,9,11,First-Come,3 weeks,21,21,2027-07-19,2027-08-06,,exact,"Mount Kilimanjaro, Tanzania",,Tanzania,No,No,"$10,095",10095,10095,No,Yes,https://overlandsummers.com/trips/challenge/kilimanjaro-challenge/,Second departure.,2027,verified,2026-09-15,,
overland-teton-challenge,Overland - Teton Challenge,Overland Summers,Departure 1,Outdoor/Wilderness,,Residential,Grades 10-12,9,11,First-Come,3 weeks,21,21,2027-06-27,2027-07-16,,exact,"Grand Teton, WY",WY,US,No,No,"$7,795",7795,7795,No,Yes,https://overlandsummers.com/trips/challenge/teton-challenge/,"Backcountry hiking, kayaking on the Snake River, mountaineering school, and a summit bid on Grand Teton (13,775 ft).",2027,verified,2026-09-15,,
overland-teton-challenge,Overland - Teton Challenge,Overland Summers,Departure 2,Outdoor/Wilderness,,Residential,Grades 10-12,9,11,First-Come,3 weeks,21,21,2027-07-18,2027-08-06,,exact,"Grand Teton, WY",WY,US,No,No,"$7,795",7795,7795,No,Yes,https://overlandsummers.com/trips/challenge/teton-challenge/,Second departure.,2027,verified,2026-09-15,,
overland-language-hiking-spain,Overland - Language & Hiking Spain,Overland Summers,Departure 1,Cultural Exchange,Outdoor/Wilderness,Residential,Grades 8-11,7,10,First-Come,3 weeks,21,21,2027-06-27,2027-07-16,,exact,Spain,,Spain,No,No,"$8,995",8995,8995,No,Yes,https://overlandsummers.com/trips/stewardship-language/language-hiking-spain/,Combines Spanish language instruction (~2 hours/day speaking Spanish outside class) with full/half-day hikes in the Pyrenees. Groups arrive/depart via Barcelona.,2027,verified,2026-09-15,Primary mapped from intake Language Immersion to Cultural Exchange.,
overland-language-hiking-spain,Overland - Language & Hiking Spain,Overland Summers,Departure 2,Cultural Exchange,Outdoor/Wilderness,Residential,Grades 8-11,7,10,First-Come,3 weeks,21,21,2027-07-18,2027-08-06,,exact,Spain,,Spain,No,No,"$8,995",8995,8995,No,Yes,https://overlandsummers.com/trips/stewardship-language/language-hiking-spain/,Second departure.,2027,verified,2026-09-15,,
overland-language-hiking-france,Overland - Language & Hiking France,Overland Summers,Departure 1,Cultural Exchange,Outdoor/Wilderness,Residential,Grades 8-11,7,10,First-Come,3 weeks,21,21,2027-06-27,2027-07-16,,exact,France,,France,No,No,"$8,995",8995,8995,No,Yes,https://overlandsummers.com/trips/stewardship-language/language-hiking-france/,French language immersion combined with hiking in the Alps.,2027,verified,2026-09-15,,
overland-language-hiking-france,Overland - Language & Hiking France,Overland Summers,Departure 2,Cultural Exchange,Outdoor/Wilderness,Residential,Grades 8-11,7,10,First-Come,3 weeks,21,21,2027-07-18,2027-08-06,,exact,France,,France,No,No,"$8,995",8995,8995,No,Yes,https://overlandsummers.com/trips/stewardship-language/language-hiking-france/,Second departure.,2027,verified,2026-09-15,,
overland-environmental-stewardship-montana,Overland - Environmental Stewardship Montana,Overland Summers,Departure 1,Outdoor/Wilderness,,Residential,Grades 8-11,7,10,First-Come,2 weeks,14,14,2027-06-27,2027-07-09,,exact,Montana,MT,US,No,No,"$5,495",5495,5495,No,Yes,https://overlandsummers.com/trips/stewardship-language/environmental-stewardship-montana/,Hands-on stewardship/trail work projects plus hiking; groups arrive/depart via Bozeman.,2027,verified,2026-09-15,,
overland-environmental-stewardship-montana,Overland - Environmental Stewardship Montana,Overland Summers,Departure 2,Outdoor/Wilderness,,Residential,Grades 8-11,7,10,First-Come,2 weeks,14,14,2027-07-11,2027-07-23,,exact,Montana,MT,US,No,No,"$5,495",5495,5495,No,Yes,https://overlandsummers.com/trips/stewardship-language/environmental-stewardship-montana/,Second departure.,2027,verified,2026-09-15,,
overland-environmental-stewardship-montana,Overland - Environmental Stewardship Montana,Overland Summers,Departure 3,Outdoor/Wilderness,,Residential,Grades 8-11,7,10,First-Come,2 weeks,14,14,2027-07-25,2027-08-06,,exact,Montana,MT,US,No,No,"$5,495",5495,5495,No,Yes,https://overlandsummers.com/trips/stewardship-language/environmental-stewardship-montana/,Third departure.,2027,verified,2026-09-15,,
overland-environmental-stewardship-alaska,Overland - Environmental Stewardship Alaska,Overland Summers,Departure 1,Outdoor/Wilderness,,Residential,Grades 8-11,7,10,First-Come,2 weeks,14,14,2027-06-27,2027-07-09,,exact,Alaska,AK,US,No,No,"$5,895",5895,5895,No,Yes,https://overlandsummers.com/trips/stewardship-language/environmental-stewardship-alaska/,Trail building/restoration work plus hiking and sea kayaking; groups arrive/depart via Anchorage.,2027,verified,2026-09-15,,
overland-environmental-stewardship-alaska,Overland - Environmental Stewardship Alaska,Overland Summers,Departure 2,Outdoor/Wilderness,,Residential,Grades 8-11,7,10,First-Come,2 weeks,14,14,2027-07-11,2027-07-23,,exact,Alaska,AK,US,No,No,"$5,895",5895,5895,No,Yes,https://overlandsummers.com/trips/stewardship-language/environmental-stewardship-alaska/,Second departure.,2027,verified,2026-09-15,,
overland-environmental-stewardship-alaska,Overland - Environmental Stewardship Alaska,Overland Summers,Departure 3,Outdoor/Wilderness,,Residential,Grades 8-11,7,10,First-Come,2 weeks,14,14,2027-07-25,2027-08-06,,exact,Alaska,AK,US,No,No,"$5,895",5895,5895,No,Yes,https://overlandsummers.com/trips/stewardship-language/environmental-stewardship-alaska/,Third departure.,2027,verified,2026-09-15,,
overland-environmental-stewardship-new-england,Overland - Environmental Stewardship New England,Overland Summers,Departure 1,Outdoor/Wilderness,,Residential,Grades 8-11,7,10,First-Come,2 weeks,14,14,2027-06-27,2027-07-09,,exact,New England,,US,No,No,"$4,995",4995,4995,No,Yes,https://overlandsummers.com/trips/stewardship-language/environmental-stewardship-new-england/,"Trail building, farming, and hiking to the summit of Mount Greylock (MA's highest peak); groups arrive/depart via Albany.",2027,verified,2026-09-15,,
overland-environmental-stewardship-new-england,Overland - Environmental Stewardship New England,Overland Summers,Departure 2,Outdoor/Wilderness,,Residential,Grades 8-11,7,10,First-Come,2 weeks,14,14,2027-07-11,2027-07-23,,exact,New England,,US,No,No,"$4,995",4995,4995,No,Yes,https://overlandsummers.com/trips/stewardship-language/environmental-stewardship-new-england/,Second departure.,2027,verified,2026-09-15,,
overland-environmental-stewardship-new-england,Overland - Environmental Stewardship New England,Overland Summers,Departure 3,Outdoor/Wilderness,,Residential,Grades 8-11,7,10,First-Come,2 weeks,14,14,2027-07-25,2027-08-06,,exact,New England,,US,No,No,"$4,995",4995,4995,No,Yes,https://overlandsummers.com/trips/stewardship-language/environmental-stewardship-new-england/,Third departure.,2027,verified,2026-09-15,,
tft-costa-rica-animal-rescue,TFT - Costa Rica Animal Rescue Service,Travel For Teens,11 Days,Biomedical,Community Development,Residential,Current grades 9-12,8,11,First-Come,11 days,11,11,2027-06-30,2027-07-10,,exact,Costa Rica,,Costa Rica,No,No,"$4,395 list / $4,195 with promotional discount",4195,4395,No,Yes,https://www.travelforteens.com/program/costa-rica-animal-rescue-service-11-days/,"Community service at an animal rescue/rehabilitation center, plus adventure activities.",2027,verified,2026-09-15,Primary remapped from intake Animal & Wildlife Conservation to Biomedical. Same start date as 21-day option - families choose length upfront. Each length has its own TFT program page/URL.,
tft-costa-rica-animal-rescue,TFT - Costa Rica Animal Rescue Service,Travel For Teens,21 Days,Biomedical,Community Development,Residential,Current grades 9-12,8,11,First-Come,21 days,21,21,2027-06-30,2027-07-20,,exact,Costa Rica,,Costa Rica,No,No,"$7,895 list / $7,105 with promotional discount",7105,7895,No,Yes,https://www.travelforteens.com/program/costa-rica-animal-rescue-service/,Extended 21-day version of the same animal rescue service program.,2027,verified,2026-09-15,Primary remapped from intake Animal & Wildlife Conservation to Biomedical. Merged with 11-day into one program group (length variants sharing a start date). Each length has its own TFT program page/URL.,
tft-costa-rica-healthcare-education,TFT - Costa Rica Healthcare Education & Medical Outreach,Travel For Teens,Departure,Biomedical,Community Development,Residential,Current grades 9-12,8,11,First-Come,11 days,11,11,2027-07-11,2027-07-21,,exact,Costa Rica,,Costa Rica,No,No,"$4,955 list / $4,459 with promotional discount",4459,4955,No,Yes,https://www.travelforteens.com/program/costa-rica-healthcare-education-medical-outreach/,Healthcare education and medical outreach community service program.,2027,verified,2026-09-15,Primary remapped from intake Medicine & Public Health to Biomedical.,
tft-costa-rica-surf-service,TFT - Costa Rica Surf & Service,Travel For Teens,Departure,Leadership/Gifted,,Residential,Current grades 9-12,8,11,First-Come,11 days,11,11,2027-06-30,2027-07-10,,exact,Costa Rica,,Costa Rica,No,No,"$4,595 list / $4,135 with promotional discount",4135,4595,No,Yes,https://www.travelforteens.com/program/costa-rica-surf-service/,Surfing combined with community service.,2027,verified,2026-09-15,Primary remapped from intake Community Development to Leadership/Gifted.,
tft-costa-rica-spanish-language-immersion-11-days,TFT - Costa Rica: Spanish Language Immersion & Service (11 Days),Travel For Teens,Departure,Cultural Exchange,Community Development,Residential,Current grades 9-12,8,11,First-Come,11 days,11,11,2027-07-11,2027-07-21,,exact,Costa Rica,,Costa Rica,No,No,"$4,595 list / $4,135 with promotional discount",4135,4595,No,Yes,https://www.travelforteens.com/program/costa-rica-spanish-language-immersion-11-days/,"Spanish language immersion combined with community service.",2027,verified,2026-09-15,"Primary remapped from intake Language Immersion to Cultural Exchange. The '(11 Days)' in the name suggests a possible alternate-length version may exist elsewhere in the catalog, not independently confirmed.",
tft-costa-rica-service,TFT - Costa Rica Service,Travel For Teens,Departure,Leadership/Gifted,,Residential,Current grades 9-12,8,11,First-Come,7 days,7,7,2027-07-22,2027-07-28,,exact,Costa Rica,,Costa Rica,No,No,"$2,795 list / $2,515 with promotional discount",2515,2795,No,Yes,https://www.travelforteens.com/program/costa-rica-service/,"The org's shortest Costa Rica program - community service (up to 15 hours) plus whale watching, surfing, and hot springs. Optional group flight Miami (MIA) to San Jose (SJO).",2027,verified,2026-09-15,"Primary remapped from intake Community Development to Leadership/Gifted. Page confirmed modified Sept 14, 2026 (very recent), though the departure date itself doesn't explicitly state a year on the page - treated as 2027 per context and the org's general 2027 cycle.",
tft-costa-rica-ms-adrenaline,TFT - Costa Rica for Middle School: Adrenaline,Travel For Teens,Departure,Outdoor/Wilderness,Cultural Exchange,Residential,Current grades 7-8,6,7,First-Come,11 days,11,11,2027-07-22,2027-08-01,,exact,Costa Rica,,Costa Rica,No,No,"$4,695 list / $4,225 with promotional discount",4225,4695,No,Yes,https://www.travelforteens.com/program/costa-rica-middle-school-adrenaline/,"Adventure-focused itinerary (ziplining, waterfalls, beach time) for middle schoolers, paced more relaxed than the equivalent 9-10 grade version.",2027,verified,2026-09-15,TFT Middle School itineraries are paced more relaxed than teen versions to help younger students adjust to being abroad.,
tft-costa-rica-ms-hola-costa-rica,TFT - Costa Rica for Middle School: Hola Costa Rica,Travel For Teens,Departure 1,Leadership/Gifted,Cultural Exchange,Residential,Current grades 7-8,6,7,First-Come,11 days,11,11,2027-06-30,2027-07-10,,exact,Costa Rica,,Costa Rica,No,No,"$4,595 list / $4,135 with promotional discount",4135,4595,No,Yes,https://www.travelforteens.com/program/hola-costa-rica-for-middle-school/,"Overnight whitewater rafting on the Pacuare River (rated among the world's top rivers for rafting) plus community service, tailored for first-time middle school travelers.",2027,verified,2026-09-15,Primary remapped from intake Community Development to Leadership/Gifted.,
tft-costa-rica-ms-hola-costa-rica,TFT - Costa Rica for Middle School: Hola Costa Rica,Travel For Teens,Departure 2,Leadership/Gifted,Cultural Exchange,Residential,Current grades 7-8,6,7,First-Come,11 days,11,11,2027-08-02,2027-08-12,,exact,Costa Rica,,Costa Rica,No,No,"$4,595 list / $4,135 with promotional discount",4135,4595,No,Yes,https://www.travelforteens.com/program/hola-costa-rica-for-middle-school/,Second departure.,2027,verified,2026-09-15,Primary remapped from intake Community Development to Leadership/Gifted.,
tft-costa-rica-ms-ultimate-adventure-service,TFT - Costa Rica For Middle School: Ultimate Adventure & Service,Travel For Teens,Departure,Leadership/Gifted,Outdoor/Wilderness,Residential,Current grades 7-8,6,7,First-Come,22 days,22,22,2027-07-22,2027-08-12,,exact,Costa Rica,,Costa Rica,No,No,"$9,095 list / $8,185 with promotional discount",8185,9095,No,Yes,https://www.travelforteens.com/program/costa-rica-for-middle-school-ultimate-adventure-service/,"The extended combination of the org's most popular Costa Rica elements: canyoning, hot springs, beach service work, ziplining, and whitewater rafting.",2027,verified,2026-09-15,Primary remapped from intake Community Development to Leadership/Gifted.,
tft-ecuador-galapagos-service,TFT - Ecuador & the Galápagos Service,Travel For Teens,Departure,Outdoor/Wilderness,Community Development,Residential,Current grades 9-12,8,11,First-Come,11 days,11,11,2027-07-11,2027-07-21,,exact,"Quito, Mindo, and the Galápagos Islands (Santa Cruz and San Cristóbal)",,Ecuador,No,No,"$5,295 list / $4,765 with promotional discount, plus a mandatory $700 intra-trip flight",4765,5295,No,Yes,https://www.travelforteens.com/program/ecuador-and-the-galapagos/,"Visits mainland Ecuador (Quito, the equator at Mitad del Mundo) and the Galápagos Islands, with community service at a sustainable farm. Optional group flight Miami (MIA) to Quito (UIO).",2027,verified,2026-09-15,"Primary remapped from intake Animal & Wildlife Conservation to Outdoor/Wilderness. A $700 intra-trip flight (Quito to the Galápagos) is mandatory and separate from the base price - distinct from most other TFT programs where only international airfare is optional/additional.",
tft-belize-scuba-service,TFT - Belize Scuba & Service,Travel For Teens,Departure,Marine Science,Animal & Wildlife Conservation,Residential,Current grades 9-12,8,11,First-Come,7 days,7,7,2027-07-11,2027-07-17,,exact,"Placencia and a private island, Belize",,Belize,No,No,"$3,695 list / $3,325 with promotional discount, plus $350 intra-trip flight",3325,3695,No,Yes,https://www.travelforteens.com/program/belize-scuba-service/,"Marine conservation and optional PADI Open Water scuba certification on a private island; students not already certified earn their PADI during the trip (certification/eLearning fees additional). Intra-trip flight from Belize City to Placencia is required.",2027,verified,2026-09-15,"A second, longer Belize program (~14 days, ~$6,995 per a third-party comparison) is referenced by other sources but its exact name/grades/dates could not be confirmed - genuine gap, not included here.",
tft-peru-service,TFT - Peru Service,Travel For Teens,Departure,Leadership/Gifted,Cultural Exchange,Residential,Current grades 9-12,8,11,First-Come,11 days,11,11,2027-06-30,2027-07-10,,exact,"Cusco, Ollantaytambo, Urubamba, Misminay, Machu Picchu",,Peru,No,No,"$4,595 list / $4,135 with promotional discount",4135,4595,No,Yes,https://www.travelforteens.com/program/peru-service/,"Community service (construction, farming, English teaching) in Urubamba and a homestay in the village of Misminay, plus Machu Picchu and Sacred Valley sightseeing. Optional group flight Miami (MIA) to Cusco (CUZ).",2027,verified,2026-09-15,Primary remapped from intake Community Development to Leadership/Gifted.,
tft-peru-ecuador-galapagos-service,"TFT - Peru, Ecuador, & the Galápagos Service",Travel For Teens,Departure,Leadership/Gifted,Animal & Wildlife Conservation,Residential,Current grades 9-12,8,11,First-Come,22 days,22,22,2027-06-30,2027-07-21,,exact,"Peru (Sacred Valley, Machu Picchu, Cusco), Ecuador (Quito), and the Galápagos Islands",,"Peru, Ecuador",No,No,"$9,795 list / $8,815 with promotional discount",8815,9795,No,Yes,https://www.travelforteens.com/program/peru-ecuador-galapagos-adventure-service/,"Extended combination trip letting students do the Peru Service itinerary and continue directly into the Ecuador & the Galápagos Service itinerary in one continuous 22-day program, rather than booking each country separately.",2027,verified,2026-09-15,"Primary remapped from intake Community Development to Leadership/Gifted. Genuinely spans two countries - assigned its own Program Group ID rather than being folded into either Peru's or Ecuador's, since it's a distinct combined product, not a length variant of either standalone trip.",
tft-australia-new-zealand-service,TFT - Australia and New Zealand Service,Travel For Teens,Departure,Leadership/Gifted,,Residential,Current grades 9-12,8,11,First-Come,20 days,20,20,2027-06-30,2027-07-19,,exact,Australia and New Zealand,,"Australia, New Zealand",No,No,"$8,295 list / $7,465 with promotional discount",7465,8295,No,Yes,https://www.travelforteens.com/program/australia-new-zealand-service/,"Two-country combination trip through Australia and New Zealand blending community service, cultural immersion, and adventure activities.",2027,verified,2026-09-15,"Primary remapped from intake Community Development to Leadership/Gifted. Secondary Cultural Exchange dropped — reef/outback/sailing highlights are adventure add-ons, not a marine-science or language-immersion program. A separate 'Australia for Older Teens' and 'New Zealand for Older Teens' program each also exist, both confirmed grades 11-12 only - excluded here per scope.",
tft-australia-new-zealand-fiji-service,"TFT - Australia, New Zealand & Fiji Service",Travel For Teens,Departure,Leadership/Gifted,,Residential,Current grades 9-12,8,11,First-Come,30 days,30,30,2027-06-30,2027-07-29,,exact,"Australia, New Zealand, and Fiji",,"Australia, New Zealand, Fiji",No,No,"$11,795 list / $10,615 with promotional discount",10615,11795,No,Yes,https://www.travelforteens.com/program/australia-new-zealand-and-fiji-service/,"The org's most extensive combination trip, adding Fiji onto the Australia and New Zealand itinerary. TFT's own marketing calls this the 'ultimate Oceania experience.' No standalone Fiji-only program exists in TFT's catalog - Fiji only appears as part of this combo.",2027,verified,2026-09-15,Primary remapped from intake Community Development to Leadership/Gifted. Secondary Cultural Exchange dropped (same rationale as Australia and New Zealand Service).,
tft-tanzania-service-safari,TFT - Tanzania Service & Safari,Travel For Teens,Departure,Leadership/Gifted,Outdoor/Wilderness,Residential,Current grades 9-12,8,11,First-Come,17 days,17,17,2027-07-16,2027-08-01,,exact,Tanzania,,Tanzania,No,No,"$6,595 list / $5,935 with promotional discount",5935,6595,No,Yes,https://www.travelforteens.com/program/tanzania-service-and-safari/,"Community service (likely at a school, per org-wide testimonials referencing SEGA school) combined with safari game drives, per TFT's general Tanzania marketing.",2027,verified,2026-09-15,"Primary remapped from intake Community Development to Leadership/Gifted; secondary remapped from Animal & Wildlife Conservation to Outdoor/Wilderness (safari/land wildlife, per GLA safari precedent). A customer testimonial elsewhere on the site references a '21-day Tanzania service trip' - possibly an older/discontinued longer variant, or a different historical program name. Not independently confirmed as a currently offered option, so not included as a separate row.",
tft-south-africa-ultimate-service-safari,TFT - Ultimate South Africa Service & Safari,Travel For Teens,Departure,Leadership/Gifted,Outdoor/Wilderness,Residential,Current grades 9-12,8,11,First-Come,21 days,21,21,2027-07-02,2027-07-22,,exact,"Johannesburg, Kruger National Park, Chintsa (Wild Coast), Addo Elephant Park, Plettenberg Bay, Cape Town",,South Africa,No,No,"$6,995 + mandatory $400 intra-trip flights",6995,6995,No,Yes,https://www.travelforteens.com/program/ultimate-south-africa-service-adventure-safari/,"Playground construction service project at a village school in Chintsa, plus a Kruger National Park safari, whale watching, Cape Town sightseeing (Table Mountain, Robben Island), and cultural immersion with the Xhosa people. Group size 13-24 students, staff ratio approximately 1:7.",2027,verified,2026-09-15,"Primary remapped from intake Community Development to Leadership/Gifted; secondary remapped from Animal & Wildlife Conservation to Outdoor/Wilderness (safari/land wildlife, per GLA safari precedent). CONFIRMED as the extended version of a shorter, standalone 'South Africa Service & Safari' program (11 days, ~$4,895, three departures per a separate listing) - the shorter program's exact name/URL could not be located despite several search attempts. This is a genuine research gap, not an assumption that no shorter option exists.",
tft-japan-adventure-discovery,TFT - Japan Adventure & Discovery,Travel For Teens,Departure,Cultural Exchange,,Residential,Current grades 9-12,8,11,First-Come,17 days,17,17,2027-06-30,2027-07-16,,exact,Japan,,Japan,No,No,"$8,195 list / $7,375 with promotional discount",7375,8195,No,Yes,https://www.travelforteens.com/program/japan-discovery/,"The org's longer/more extensive Japan program.",2027,verified,2026-09-15,"TFT runs two separate standalone Japan programs at different lengths/prices - this is the longer one.",
tft-japan-adventure,TFT - Japan Adventure,Travel For Teens,Departure,Cultural Exchange,,Residential,Current grades 9-12,8,11,First-Come,10 days,10,10,2027-07-16,2027-07-25,,exact,Japan,,Japan,No,No,"$4,895 list / $4,405 with promotional discount",4405,4895,No,Yes,https://www.travelforteens.com/program/japan-discovery-2/,"The org's shorter Japan program - genuinely distinct product/URL from Japan Adventure & Discovery, not a length variant of the same listing.",2027,verified,2026-09-15,,
tft-bali-healthcare-medical-outreach,TFT - Bali: Healthcare Education & Medical Outreach,Travel For Teens,Departure,Biomedical,Community Development,Residential,Current grades 9-12,8,11,First-Come,17 days,17,17,2027-06-30,2027-07-16,,exact,"Bali, Indonesia",,Indonesia,No,No,"$6,595 list / $5,935 with promotional discount",5935,6595,No,Yes,https://www.travelforteens.com/program/bali-health-care-service/,Healthcare education and medical outreach service program in Bali.,2027,verified,2026-09-15,Primary remapped from intake Medicine & Public Health to Biomedical.,
tft-bali-service-adventure,TFT - Bali Service & Adventure,Travel For Teens,Departure,Leadership/Gifted,Cultural Exchange,Residential,Current grades 9-12,8,11,First-Come,13 days,13,13,2027-07-16,2027-07-28,,exact,"Bali, Indonesia",,Indonesia,No,No,"$4,695 list / $4,225 with promotional discount",4225,4695,No,Yes,https://www.travelforteens.com/program/bali-service-and-adventure/,"General service and adventure program in Bali, distinct from the Healthcare-focused program.",2027,verified,2026-09-15,"Primary remapped from intake Community Development to Leadership/Gifted. A customer testimonial elsewhere on the site references a '21-day Bali Ultimate Service and Adventure' trip - possibly an additional/older program not independently confirmed here; genuine gap.",
tft-south-korea-discovery-service,TFT - South Korea Discovery,Travel For Teens,Departure,Cultural Exchange,,Residential,Current grades 9-12,8,11,First-Come,10 days,10,10,2027-07-07,2027-07-16,,exact,South Korea,,South Korea,No,No,"$4,895 list / $4,405 with promotional discount",4405,4895,No,Yes,https://www.travelforteens.com/program/south-korea-discovery-and-service/,"Community service and cultural exploration in South Korea; a customer testimonial mentions an overnight temple stay with monks at Golgulsa Temple.",2027,verified,2026-09-15,,
